Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,1.0,50.0,Rural,55.0,Poor,,Gas,True,False,2022-09-12,White,Laura,False,Good,Poor,Good,Good,10.0,3.03,49.0,Wood W6ICXI Window,182.12942
,1.0,54.0,Urban,44.0,None,False,Electricity,False,True,2020-02-29,Green,Roman,False,Good,Excellent,Good,Poor,7.0,3.4,,Aluminum EYZG5N Window,79.16456
5.0,5.0,140.0,Rural,34.0,None,,Gas,False,True,2023-11-24,,Sabrina,False,Good,Poor,Excellent,Good,7.0,3.69,,Wood 2JD Window,413.75932
2.0,,76.0,Urban,,Good,False,Gas,False,False,2023-11-04,Yellow,Laura,False,Excellent,Good,Excellent,Good,16.0,1.55,,EVL36Q Wood OP5BU77,179.66007
1.0,1.0,41.0,Urban,21.0,None,False,Oil,False,True,2023-05-29,Green,Florian,False,Excellent,Good,Poor,Good,7.0,2.92,,FV5A Wood B418GN Window,158.77582
,2.0,95.0,Suburbann,49.0,None,,Gas,True,True,2020-07-11,Yellow,Theresa,False,Excellent,Poor,Good,Good,7.0,2.78,94.0,OPSU Wood QYXHTU,120.08337
1.0,1.0,49.0,Rural,48.0,None,False,Oil Heating,True,True,2023-08-11,Green,Johanna,False,Poor,Excellent,Poor,Good,7.0,2.76,78.4,BGAI5CY Aluminum F7FSD0C,163.45322
,1.0,77.0,Urban,44.0,None,True,Electric,False,True,2023-04-26,Green,Martin,False,Good,Good,Poor,Good,7.0,2.7,,Aluminum I61C Window,108.42127
1.0,1.0,45.0,Rural,21.0,None,False,Gas,False,False,2023-11-20,Yellow,Daniel,False,Good,Excellent,Excellent,Poor,7.0,4.8,44.0,Steel AGQC6V,243.59096
,3.0,134.0,Rural,67.0,Poor,,Gas,True,False,2020-10-04,Green,Natalie,False,Excellent,Poor,Excellent,Excellent,10.0,2.53,,Wood MNH4T Window,318.93501
1.0,,32.0,Rural,63.0,Good,False,Electric,True,False,2022-02-13,Gray,Johanna,False,Good,Good,Poor,Excellent,16.0,2.41,,N4CLYF Steel JVI4 Window,238.04104
3.0,,121.0,Suburban,,Good,False,Electric,False,True,2020-02-17,Yellow,Stefan,False,Good,Excellent,Excellent,Excellent,16.0,3.02,,PWLX68 Aluminum F53 Window,108.00136
2.0,2.0,142.0,Urban,59.0,Poor,True,Oil Heating,False,True,2023-03-23,Yellow,Martin,False,Good,Excellent,Good,Excellent,10.0,3.55,,Wood HBW,333.10477
1.0,1.0,34.0,Rural,-1.0,None,False,Oil,True,True,2022-07-04,Yellow,Theresa,False,Excellent,Excellent,Good,Excellent,7.0,1.99,,26ZBI7 Aluminum 2T8E6Q Window,177.06804
1.0,1.0,20.0,Suburban,68.0,None,,Oil Heating,False,True,2023-08-23,Yellow,,False,Good,Poor,Excellent,Poor,7.0,4.64,33.6,Z4E Steel 7R9 Window,97.27756
1.0,1.0,22.0,Rural,68.0,None,,Gas,False,True,2020-09-16,Gray,Lukas,False,Excellent,Poor,Good,Excellent,7.0,1.11,22.0,KAMHVNG Aluminum VCG38,79.63807
1.0,2.0,85.0,Suburbann,46.0,None,False,Oil,False,True,2021-08-31,,Denis,False,Good,Excellent,Poor,Good,7.0,2.09,137.6,GUB9K Aluminum EDPW,99.12987
1.0,,59.0,Rural,55.0,,False,Oil,False,False,2023-11-27,White,Johanna,False,Poor,Excellent,Poor,Poor,26.0,3.55,,Aluminum 6CK12,198.88489
2.0,2.0,98.0,Rural,55.0,None,False,Gas,False,True,2022-06-09,White,Theresa,False,Poor,Excellent,Good,Good,7.0,2.41,97.0,IMR Steel W41,358.54309
,1.0,47.0,,66.0,None,False,Oil Heating,True,True,2022-12-24,Yellow,Theresa,False,Good,Excellent,Excellent,Poor,7.0,4.8,73.6,Aluminum Y4N,163.39788
,,136.0,Suburban,71.0,None,,Gas,False,False,2020-05-20,Green,Andreas,False,Good,Poor,Good,Poor,7.0,3.24,,Steel OD6PFU,143.673
1.0,,20.0,Suburban,29.0,None,False,Gas,True,True,2020-02-14,Gray,Denis,False,Excellent,Good,Excellent,Excellent,7.0,2.26,,W032V Steel 6HM2,110.99253
,1.0,32.0,Urban,37.0,,True,Oil Heating,True,True,2020-08-15,White,Denis,False,Excellent,Good,Good,Good,7.0,2.88,,VT5EK Wood HFX Window,144.99438
1.0,,125.0,Urban,66.0,Excellent,False,Electric,True,True,2023-08-29,Green,Maria,False,Excellent,Good,Good,Excellent,26.0,2.96,,XUIC Aluminum YMJC Window,235.1036
1.0,,52.0,Suburbann,49.0,Good,False,Gas,True,False,2020-03-16,Yellow,Theresa,False,Poor,Excellent,Poor,Poor,16.0,1.51,52.0,Aluminum JXU6ZWO,57.36001
1.0,1.0,49.0,Urban,,Poor,False,Oil,True,False,2022-02-10,Gray,Stefan,False,Excellent,Good,Poor,Good,10.0,2.54,,Wood BVNTKM,141.56831
2.0,,87.0,Suburban,54.0,Good,False,Oil Heating,True,False,2020-06-06,White,Theresa,False,Excellent,Excellent,Good,Good,16.0,1.87,136.0,Steel 20LLUC Window,153.42799
3.0,2.0,103.0,Suburban,59.0,None,False,Electricity,True,True,2023-12-05,Gray,Roman,False,Excellent,Excellent,Good,Excellent,7.0,1.91,61.8,Aluminum 9XABOT3 Window,104.96056
,2.0,67.0,Suburban,9.0,Good,True,Gas,False,False,2021-10-10,Gray,Theresa,False,Good,Good,Good,Good,16.0,2.32,,Wood GSM0B,101.90015
2.0,2.0,100.0,Urban,62.0,Excellent,,Electricity,False,True,2024-01-13,,Theresa,False,Good,Excellent,Good,Good,26.0,2.29,,KELP Aluminum QNI3E73,200.60734
2.0,1.0,73.0,Rural,57.0,Poor,False,Electricity,True,True,2022-08-19,Gray,,False,Good,Poor,Poor,Poor,10.0,2.87,,Aluminum RASVM Window,151.03543
,,34.0,Urban,57.0,None,False,Electric,False,True,2022-10-09,Gray,Lukas,False,Good,Excellent,Excellent,Good,7.0,2.61,,Steel F6N Window,180.09739
1.0,1.0,37.0,Rural,51.0,None,False,Oil Heating,False,True,2021-05-26,White,,False,Good,Good,Good,Poor,7.0,2.95,,ROMVY Steel NV101,256.57724
,1.0,62.0,Urban,,Poor,False,Electric,True,True,2021-04-17,Yellow,Daniel,False,Excellent,Good,Good,Excellent,10.0,2.26,,DA1H Wood B5B7,165.45992
1.0,,48.0,Rural,50.0,Poor,False,Electricity,True,False,2022-08-10,Yellow,Johanna,False,Poor,Good,Poor,Excellent,10.0,2.66,,Wood XKWYF1H,3401.3066
1.0,,56.0,Rural,40.0,None,,Gas,True,True,2022-04-27,Green,Laura,False,Good,Good,Good,Excellent,7.0,1.56,55.0,Z28OS9 Aluminum 1UY,3280.1438000000003
3.0,,140.0,Suburbann,50.0,Good,False,Gas,True,True,2023-01-03,White,Johanna,False,Excellent,Good,Excellent,Good,16.0,1.6,140.0,Steel 1Z7UTYW Window,220.448
,1.0,40.0,Urban,,None,,Electricity,True,True,2021-09-20,Yellow,Daniel,False,Good,Poor,Good,Good,7.0,3.07,,D3OVZX Wood 7FIE Window,118.14581
1.0,1.0,42.0,Rural,46.0,Good,False,Oil,True,True,2020-08-02,Yellow,Lukas,False,Good,Excellent,Good,Excellent,16.0,3.24,,Aluminum 7DA4 Window,200.11168
1.0,3.0,119.0,Urban,,Poor,True,Oil Heating,True,True,2021-11-12,Yellow,,False,Good,Good,Poor,Excellent,10.0,1.67,190.4,B4YDMM Wood V3HL Window,279.52133
1.0,,128.0,Suburban,39.0,None,False,Electric,False,False,2022-04-21,Gray,Denis,False,Excellent,Good,Excellent,Good,7.0,1.93,,FVIY1ZP Steel HAXO5 Window,139.50017
1.0,,38.0,Suburban,53.0,None,,Oil Heating,False,True,2022-12-31,Gray,Sandra,False,Poor,Excellent,Excellent,Good,7.0,2.56,,DY1RVD Aluminum ZLJVPE,60.18098
2.0,2.0,101.0,Rural,63.0,None,,Gas,False,True,2020-11-17,Green,Theresa,False,Excellent,Excellent,Good,Good,7.0,1.87,101.0,Steel VVO,363.96272
,1.0,57.0,Suburban,43.0,None,False,Gas,False,True,2023-11-18,,Stefan,False,Good,Good,Poor,Good,7.0,1.94,58.0,Wood EMP,92.09952
1.0,,62.0,Urban,40.0,None,False,Electricity,True,False,2023-03-03,Yellow,Andreas,False,Good,Good,Good,Good,7.0,1.35,37.2,9C0YJ Aluminum 2RWQXD Window,89.06155
,1.0,56.0,Suburbann,12.0,None,True,Electric,False,False,2021-11-18,Green,Roman,False,Poor,Good,Good,Poor,7.0,3.19,34.2,YAF4SBQ Wood 3FK1,67.69851
,1.0,127.0,Suburban,,None,False,Gas,True,True,2020-02-22,,Martin,False,Good,Poor,Good,Good,7.0,2.79,,Steel XIGSN3X,163.2601
1.0,,62.0,Suburban,56.0,None,,Gas,False,True,2020-07-10,Yellow,,False,Good,Good,Good,Good,7.0,1.85,60.0,E3H Aluminum S0V6 Window,60.12601
3.0,3.0,-184.0,Suburbann,47.0,Poor,False,Electricity,False,False,2023-01-21,Gray,Sabrina,False,Excellent,Excellent,Good,Good,10.0,1.74,,Aluminum 8JYO,98.60137
1.0,1.0,46.0,Urban,50.0,None,False,Oil,False,True,2023-05-19,Yellow,Lukas,False,Good,Good,Good,Good,7.0,2.61,,Wood LCC30LP Window,159.93582
1.0,1.0,53.0,Urban,59.0,None,True,Electricity,True,True,2023-05-07,Yellow,Theresa,False,Excellent,Good,Good,Excellent,7.0,4.84,,Steel 3Q29G4 Window,213.00852
1.0,1.0,50.0,Rural,64.0,,False,Oil,False,True,2023-04-17,Gray,Sabrina,False,Excellent,Good,Good,Poor,7.0,3.02,,Wood 62MAU Window,223.15291
1.0,1.0,28.0,Suburbann,39.0,Good,False,Electricity,True,True,2021-06-15,Gray,Florian,False,Excellent,Good,Good,Excellent,16.0,1.33,16.2,5SZ Aluminum YCL,66.03821
1.0,2.0,108.0,Rural,61.0,None,True,Gas,False,True,2020-09-03,White,Natalie,False,Excellent,Good,Poor,Good,7.0,3.54,108.0,0RE Steel PGKTBG Window,352.30133
2.0,1.0,97.0,Rural,-1.0,Good,False,Oil Heating,False,True,2023-09-15,White,Sabrina,False,Poor,Excellent,Good,Good,16.0,1.97,,Wood 9Q10R39,399.89997
2.0,,77.0,Urban,-42.0,None,,Gas,False,False,2020-12-19,White,Lukas,False,Good,Poor,Good,Excellent,7.0,1.41,,Steel 8BW58F,195.14953
1.0,,82.0,Suburbann,69.0,Poor,False,Gas,False,True,2023-07-24,,Maria,False,Good,Excellent,Excellent,Good,10.0,1.61,,Steel 0BG,153.91585
1.0,1.0,44.0,,52.0,None,False,Gas,True,True,2021-04-27,Green,Lukas,False,Poor,Good,Good,Good,7.0,3.4,,Steel K27HV,112.93783
,3.0,128.0,Urban,58.0,None,,Oil,False,True,2020-11-28,White,Andreas,False,Poor,Excellent,Poor,Good,7.0,1.71,,Aluminum 09IJPFN,217.719
1.0,1.0,58.0,Urban,43.0,None,,Electric,False,True,2021-07-27,Green,Lukas,False,Good,Poor,Good,Poor,7.0,2.92,,4PELVK Wood 5TLN Window,2553.3968
5.0,,136.0,,28.0,,False,Oil,True,True,2021-04-02,Yellow,Natalie,False,Poor,Good,Good,Excellent,7.0,4.66,,9XCEDUV Wood 84F Window,319.74337
1.0,3.0,124.0,Suburbann,,None,False,Oil,False,True,2022-05-10,Gray,Sandra,False,Good,Excellent,Good,Good,7.0,3.09,,YU3PW Aluminum Z4I1MC7,136.31478
,,145.0,Rural,28.0,None,False,Oil Heating,False,True,2020-10-29,Green,Laura,False,Good,Good,Good,Excellent,7.0,2.66,233.6,Aluminum 1F8 Window,386.2208
2.0,,130.0,Rural,50.0,None,,Oil,False,True,2021-07-14,Green,Sabrina,False,Excellent,Good,Good,Good,7.0,2.7,,VVYWLY Wood BHDGND,405.40497
2.0,,137.0,Suburban,24.0,Good,False,Gas,True,True,2023-10-28,White,Laura,False,Excellent,Poor,Excellent,Good,16.0,3.9,,KG30V7V Aluminum LDZ Window,164.7522
,1.0,37.0,Rural,61.0,Good,True,Gas,False,True,2023-08-26,Yellow,Sabrina,False,Good,Excellent,Good,Good,16.0,1.76,36.0,Aluminum QQG9 Window,152.57743
1.0,1.0,64.0,Suburbann,70.0,Poor,False,Electricity,False,True,2023-09-05,Green,Denis,False,Excellent,Excellent,Poor,Excellent,10.0,2.93,,Aluminum R90W,67.76691
,2.0,114.0,,28.0,None,False,Oil Heating,False,True,2020-06-23,Green,Florian,False,Good,Poor,Poor,Good,7.0,2.16,182.4,HX2 Aluminum 48TPLW9,118.83863
3.0,2.0,104.0,Urban,38.0,Poor,False,Oil Heating,False,True,2020-06-30,White,Florian,False,Excellent,Good,Good,Excellent,10.0,2.98,,Steel X97M9,314.94516
1.0,1.0,45.0,Suburban,32.0,Good,False,Oil Heating,True,True,2021-12-24,White,Florian,False,Good,Good,Good,Excellent,16.0,3.38,,XR1SLN Steel YRWCE,149.22317
,1.0,102.0,,52.0,Good,False,Gas,False,True,2023-06-21,Gray,Stefan,False,Good,Good,Good,Good,16.0,1.67,103.0,Steel 9Z3VAQC,298.70361
4.0,4.0,139.0,Urban,35.0,None,False,Oil Heating,False,True,2022-07-18,Green,Florian,False,Poor,Good,Poor,Poor,7.0,2.57,,IUC50 Aluminum 3AASK Window,257.00942
,1.0,76.0,Rural,60.0,None,False,Electricity,True,True,2020-10-23,Yellow,Sabrina,False,Good,Good,Good,Good,7.0,1.47,,Wood LXGQF,219.52194
2.0,1.0,119.0,Urban,44.0,Poor,False,Oil Heating,True,False,2024-03-18,White,Lukas,False,Excellent,Good,Poor,Good,10.0,3.43,188.8,EVS0 Steel HM0 Window,296.25898
1.0,2.0,65.0,Rural,21.0,,False,Oil,True,True,2021-02-03,Gray,Martin,False,Excellent,Excellent,Good,Excellent,7.0,2.73,,Aluminum XT4BC,233.2072
,3.0,100.0,Suburban,58.0,Excellent,,Oil Heating,False,True,2022-04-28,Yellow,Natalie,False,Good,Good,Good,Poor,26.0,4.27,161.6,Aluminum TFZRHA Window,149.52007
,,97.0,Rural,57.0,None,,Electric,True,True,2023-04-20,White,Martin,False,Excellent,Poor,Poor,Good,7.0,1.71,,L0FB3X Wood AQRRCK,268.76161
,,,,,,,,,,,,,,,,,,,,,,
,2.0,140.0,Rural,61.0,None,False,Gas,False,True,2020-05-13,Green,Sandra,False,Excellent,Good,Good,Good,7.0,1.98,141.0,TZQIROY Wood 6V6E Window,350.36423
2.0,5.0,136.0,Suburban,28.0,Good,False,Electricity,True,True,2020-07-10,White,Sabrina,False,Good,Poor,Good,Good,16.0,2.21,79.8,9GNX Steel 5MM8NI Window,183.84742
1.0,1.0,47.0,Suburban,46.0,None,,Oil Heating,True,True,2021-04-13,Green,Natalie,False,Good,Excellent,Poor,Excellent,7.0,1.73,76.8,Steel JF5RI Window,132.51925
2.0,,85.0,Urban,34.0,None,,Gas,True,True,2021-04-08,White,Daniel,False,Good,Good,Good,Excellent,7.0,1.72,85.0,YCSE9D Aluminum U04,153.39016
2.0,1.0,87.0,Suburban,65.0,,False,Electric,False,True,2022-12-21,Yellow,Laura,False,Good,Good,Good,Poor,7.0,2.31,52.8,W1ZYYGK Steel CDDI Window,129.45783
5.0,5.0,135.0,,39.0,None,False,Oil Heating,True,True,2021-10-15,Green,Maria,False,Good,Excellent,Good,Poor,7.0,3.18,214.4,F0DE Aluminum GO7VB,281.2548
3.0,1.0,138.0,Suburbann,38.0,None,False,Electric,False,True,2022-11-17,Green,Laura,False,Poor,Good,Excellent,Excellent,7.0,1.81,82.8,Aluminum Q66,108.7265
2.0,,68.0,Rural,,None,,Oil Heating,True,False,2023-03-20,Gray,Maria,False,Excellent,Good,Good,Good,7.0,1.66,108.8,RGJEU Steel ANJQRBU,307.29109
,,118.0,Urban,64.0,Good,False,Gas,False,True,2023-02-24,Yellow,Natalie,False,Good,Good,Poor,Poor,16.0,1.41,119.0,Aluminum SR15Z Window,195.58686
1.0,,-937.0,Suburbann,,None,False,Gas,True,False,2023-09-28,White,Andreas,False,Excellent,Good,Good,Good,7.0,2.88,89.0,Steel O2B Window,129.20607
1.0,2.0,119.0,Suburbann,58.0,Good,False,Oil Heating,True,True,2022-12-02,Green,Roman,False,Excellent,Poor,Excellent,Good,16.0,2.52,190.4,DYVX Wood YW609WI,188.5183
2.0,2.0,91.0,Suburban,,None,,Gas,False,True,2024-02-05,White,Andreas,False,Excellent,Good,Good,Poor,7.0,3.15,91.0,Steel V6R Window,152.88482
1.0,,21.0,Rural,44.0,Excellent,True,Oil,True,True,2022-05-04,Green,Sabrina,False,Poor,Excellent,Excellent,Poor,26.0,2.95,,UOSDKI Steel 6CRD Window,329.85423
5.0,5.0,150.0,Urban,66.0,None,,Oil Heating,False,True,2020-08-18,White,,False,Good,Poor,Excellent,Good,7.0,3.16,,PMMLY Aluminum 9RNMS4,275.92907
1.0,1.0,121.0,Urban,48.0,Good,False,Gas,True,False,2022-06-19,Yellow,,False,Good,Good,Good,Good,16.0,2.88,120.0,HPHP64S Steel G3WN Window,262.51956
2.0,1.0,96.0,Urban,70.0,,True,Electric,False,True,2020-02-07,White,Florian,False,Good,Good,Good,Excellent,10.0,3.77,,Aluminum AGDMTMU,129.17309
2.0,1.0,128.0,Suburban,48.0,Good,False,Electricity,True,False,2021-09-04,White,Theresa,False,Good,Good,Good,Excellent,16.0,2.18,76.8,Aluminum VVG0R1 Window,98.9565
3.0,,115.0,,,None,False,Gas,False,True,2021-11-04,Green,Maria,False,Excellent,Excellent,Excellent,Excellent,7.0,2.98,116.0,9YEC1X Wood FWJAZU9,238.85115
